id_pedido,id_cliente,sku_produto,data_compra,quantidade
PED040774,CLI07746,SKU049,2025-09-25,2
PED040775,CLI09473,SKU020,2025-05-17,2
PED040776,CLI06647,SKU007,2025-08-20,4
PED040777,CLI01071,SKU045,2025-02-20,1
PED040778,CLI04325,SKU049,2025-09-22,2
PED040779,CLI07601,SKU046,2025-09-15,2
PED040780,CLI09904,SKU039,2025-09-20,2
PED040781,CLI04785,SKU040,2025-03-21,2
PED040782,CLI06171,SKU036,2025-01-16,2
PED040783,CLI09065,SKU042,2025-08-13,2
PED040784,CLI07261,SKU020,2025-07-04,3
PED040785,CLI02671,SKU033,2025-04-17,2
PED040786,CLI00036,SKU048,2025-07-05,1
PED040787,CLI00602,SKU007,2025-05-30,2
PED040788,CLI01781,SKU017,2025-01-04,2
PED040789,CLI02511,SKU034,2025-03-22,5
PED040790,CLI02571,SKU048,2025-09-25,2
PED040791,CLI06807,SKU013,2025-07-27,3
PED040792,CLI03030,SKU019,2025-12-29,2
PED040793,CLI06599,SKU035,2025-12-05,4
PED040794,CLI03776,SKU047,2025-12-28,4
PED040795,CLI00494,SKU002,2025-04-23,4
PED040796,CLI06734,SKU012,2025-03-12,5
PED040797,CLI03679,SKU038,2025-12-12,1
PED040798,CLI03975,SKU026,2025-02-19,4
PED040799,CLI01825,SKU019,2025-08-13,4
PED040800,CLI09439,SKU030,2025-07-25,5
PED040801,CLI04204,SKU011,2025-04-24,1
PED040802,CLI08589,SKU040,2025-06-03,2
PED040803,CLI01353,SKU038,2025-04-20,1
PED040804,CLI03119,SKU015,2025-04-09,1
PED040805,CLI09424,SKU043,2025-09-09,3
PED040806,CLI08764,SKU050,2025-07-01,2
PED040807,CLI08277,SKU010,2025-07-14,2
PED040808,CLI08035,SKU048,2025-12-03,1
PED040809,CLI03279,SKU022,2025-07-21,2
PED040810,CLI01794,SKU015,2025-09-11,2
PED040811,CLI04324,SKU050,2025-09-14,5
PED040812,CLI08466,SKU040,2025-12-30,3
PED040813,CLI07675,SKU033,2025-12-21,4
PED040814,CLI06142,SKU024,2025-10-07,5
PED040815,CLI04441,SKU008,2025-11-09,2
PED040816,CLI03381,SKU020,2025-08-07,3
PED040817,CLI08966,SKU033,2025-04-19,4
PED040818,CLI08256,SKU043,2025-05-30,4
PED040819,CLI01758,SKU011,2025-07-09,2
PED040820,CLI04128,SKU041,2025-09-11,2
PED040821,CLI02724,SKU015,2025-11-17,2
PED040822,CLI01325,SKU050,2025-09-25,3
PED040823,CLI02870,SKU042,2025-03-13,4
PED040824,CLI04303,SKU001,2025-12-19,1
PED040825,CLI06577,SKU012,2025-02-26,3
PED040826,CLI08660,SKU036,2025-03-22,4
PED040827,CLI00129,SKU025,2025-02-12,3
PED040828,CLI00863,SKU047,2025-07-31,2
PED040829,CLI02725,SKU049,2025-09-19,2
PED040830,CLI03744,SKU004,2025-12-08,4
PED040831,CLI03092,SKU049,2025-10-30,2
PED040832,CLI08033,SKU032,2025-04-21,5
PED040833,CLI02064,SKU047,2025-04-25,4
PED040834,CLI09127,SKU034,2025-08-26,5
PED040835,CLI01407,SKU025,2025-04-27,2
PED040836,CLI08521,SKU038,2025-08-31,1
PED040837,CLI08776,SKU045,2025-09-22,2
PED040838,CLI04497,SKU031,2025-07-13,2
PED040839,CLI02700,SKU009,2025-05-23,4
PED040840,CLI05461,SKU003,2025-05-23,2
PED040841,CLI03405,SKU034,2025-05-29,5
PED040842,CLI07111,SKU047,2025-09-07,4
PED040843,CLI01511,SKU015,2025-10-05,2
PED040844,CLI07788,SKU042,2025-08-28,5
PED040845,CLI01488,SKU009,2025-09-19,4
PED040846,CLI03750,SKU003,2025-02-10,4
PED040847,CLI08383,SKU026,2025-06-11,3
PED040848,CLI06668,SKU024,2025-06-24,3
PED040849,CLI02433,SKU025,2025-04-22,5
PED040850,CLI04410,SKU044,2025-06-23,2
PED040851,CLI06800,SKU012,2025-06-08,4
PED040852,CLI07981,SKU023,2025-12-27,3
PED040853,CLI00589,SKU041,2025-07-16,2
PED040854,CLI02572,SKU049,2025-05-21,1
PED040855,CLI07866,SKU034,2025-07-09,3
PED040856,CLI05864,SKU039,2025-05-02,1
PED040857,CLI08604,SKU010,2025-04-25,2
PED040858,CLI06932,SKU034,2025-04-04,5
PED040859,CLI05465,SKU018,2025-02-24,4
PED040860,CLI02691,SKU011,2025-07-13,1
PED040861,CLI07471,SKU005,2025-04-05,3
PED040862,CLI09317,SKU049,2025-10-03,2
PED040863,CLI06947,SKU037,2025-03-22,1
PED040864,CLI07001,SKU034,2025-05-28,2
PED040865,CLI08094,SKU034,2025-09-05,2
PED040866,CLI02042,SKU009,2025-11-28,2
PED040867,CLI01230,SKU025,2025-10-27,5
PED040868,CLI01904,SKU031,2025-02-13,4
PED040869,CLI02791,SKU037,2025-05-18,1
PED040870,CLI02395,SKU016,2025-11-29,1
PED040871,CLI08296,SKU027,2025-04-04,2
PED040872,CLI03594,SKU033,2025-07-29,2
PED040873,CLI04077,SKU010,2025-08-24,1
PED040874,CLI01683,SKU035,2025-02-14,2
PED040875,CLI02497,SKU042,2025-06-05,3
PED040876,CLI07433,SKU016,2025-07-20,1
PED040877,CLI04007,SKU009,2025-06-18,5
PED040878,CLI05343,SKU026,2025-02-03,4
PED040879,CLI04899,SKU048,2025-05-19,1
PED040880,CLI06130,SKU023,2025-07-06,2
PED040881,CLI02243,SKU044,2025-04-17,1
PED040882,CLI00059,SKU046,2025-07-30,2
PED040883,CLI06196,SKU015,2025-05-03,1
PED040884,CLI04230,SKU003,2025-03-06,3
PED040885,CLI04146,SKU014,2025-03-10,2
PED040886,CLI07962,SKU049,2025-10-25,1
PED040887,CLI09379,SKU017,2025-07-16,1
PED040888,CLI01864,SKU030,2025-02-26,4
PED040889,CLI02901,SKU002,2025-04-05,2
PED040890,CLI06773,SKU006,2025-02-03,2
PED040891,CLI00234,SKU024,2025-07-19,3
PED040892,CLI07279,SKU017,2025-12-07,1
PED040893,CLI05408,SKU016,2025-09-29,1
PED040894,CLI09689,SKU044,2025-03-01,2
PED040895,CLI06831,SKU045,2025-05-20,2
PED040896,CLI04757,SKU012,2025-07-16,3
PED040897,CLI04644,SKU013,2025-05-12,2
PED040898,CLI05326,SKU013,2025-03-06,3
PED040899,CLI03557,SKU034,2025-12-27,4
PED040900,CLI07478,SKU017,2025-04-09,1
PED040901,CLI06891,SKU017,2025-05-08,2
PED040902,CLI07392,SKU011,2025-07-03,1
PED040903,CLI07136,SKU013,2025-11-06,3
PED040904,CLI01766,SKU050,2025-09-13,3
PED040905,CLI02291,SKU050,2025-06-21,5
PED040906,CLI05456,SKU011,2025-05-05,1
PED040907,CLI01641,SKU005,2025-12-21,2
PED040908,CLI07507,SKU009,2025-04-20,2
PED040909,CLI07339,SKU007,2025-04-16,3
PED040910,CLI09276,SKU038,2025-02-26,1
PED040911,CLI03249,SKU011,2025-05-14,1
PED040912,CLI08326,SKU037,2025-03-07,2
PED040913,CLI04376,SKU013,2025-08-07,4
PED040914,CLI03495,SKU016,2025-02-23,1
PED040915,CLI00172,SKU018,2025-12-06,2
PED040916,CLI07491,SKU027,2025-12-10,5
PED040917,CLI07708,SKU008,2025-11-13,2
PED040918,CLI02205,SKU032,2025-03-22,4
PED040919,CLI06012,SKU032,2025-11-16,3
PED040920,CLI04634,SKU036,2025-01-16,5
PED040921,CLI01251,SKU006,2025-10-10,4
PED040922,CLI04559,SKU026,2025-12-29,3
PED040923,CLI02075,SKU009,2025-02-01,2
PED040924,CLI02870,SKU034,2025-09-24,5
PED040925,CLI00163,SKU039,2025-08-18,2
PED040926,CLI07272,SKU036,2025-11-17,2
PED040927,CLI05441,SKU025,2025-02-04,2
PED040928,CLI07516,SKU012,2025-02-15,2
PED040929,CLI09178,SKU035,2025-07-16,3
PED040930,CLI08774,SKU011,2025-02-03,1
PED040931,CLI08390,SKU040,2025-10-20,5
PED040932,CLI05681,SKU033,2025-01-20,2
PED040933,CLI09469,SKU039,2025-02-24,2
PED040934,CLI00847,SKU011,2025-12-08,2
PED040935,CLI04542,SKU039,2025-05-26,1
PED040936,CLI00692,SKU004,2025-12-27,3
PED040937,CLI09376,SKU008,2025-10-02,2
PED040938,CLI02473,SKU045,2025-03-23,1
PED040939,CLI05788,SKU006,2025-12-15,2
PED040940,CLI05270,SKU044,2025-06-16,2
PED040941,CLI07181,SKU011,2025-09-23,1
PED040942,CLI08831,SKU035,2025-03-12,2
PED040943,CLI04272,SKU004,2025-04-30,4
PED040944,CLI01558,SKU031,2025-01-12,4
PED040945,CLI06592,SKU016,2025-07-05,1
PED040946,CLI02414,SKU016,2025-12-27,1
PED040947,CLI03874,SKU039,2025-09-23,1
PED040948,CLI06500,SKU050,2025-10-19,4
PED040949,CLI00264,SKU014,2025-08-20,4
PED040950,CLI08039,SKU029,2025-07-31,2
PED040951,CLI08537,SKU025,2025-03-13,2
PED040952,CLI03693,SKU050,2025-10-23,2
PED040953,CLI04751,SKU010,2025-04-10,2
PED040954,CLI04801,SKU033,2025-11-27,3
PED040955,CLI06375,SKU003,2025-08-17,4
PED040956,CLI08848,SKU022,2025-06-20,3
PED040957,CLI09650,SKU048,2025-01-05,1
PED040958,CLI07575,SKU025,2025-01-21,5
PED040959,CLI09628,SKU043,2025-06-24,4
PED040960,CLI09330,SKU019,2025-01-09,2
PED040961,CLI01893,SKU040,2025-06-02,3
PED040962,CLI04146,SKU036,2025-04-05,2
PED040963,CLI06659,SKU046,2025-06-14,1
PED040964,CLI08351,SKU047,2025-07-10,4
PED040965,CLI09322,SKU002,2025-10-06,3
PED040966,CLI00375,SKU011,2025-08-12,1
PED040967,CLI03417,SKU029,2025-07-16,1
PED040968,CLI06166,SKU024,2025-09-22,3
PED040969,CLI09510,SKU012,2025-05-16,5
PED040970,CLI01731,SKU030,2025-04-22,5
PED040971,CLI07591,SKU018,2025-06-16,2
PED040972,CLI04399,SKU028,2025-06-09,1
PED040973,CLI09734,SKU041,2025-10-02,2
PED040974,CLI04888,SKU049,2025-05-15,2
PED040975,CLI01259,SKU036,2025-05-24,5
PED040976,CLI00659,SKU036,2025-09-22,5
PED040977,CLI04667,SKU008,2025-03-21,2
PED040978,CLI05986,SKU027,2025-03-01,5
PED040979,CLI02513,SKU023,2025-06-24,4
PED040980,CLI05223,SKU027,2025-11-21,5
PED040981,CLI02532,SKU043,2025-11-19,2
PED040982,CLI05557,SKU005,2025-09-29,2
PED040983,CLI03393,SKU015,2025-10-21,2
PED040984,CLI04514,SKU008,2025-07-12,1
PED040985,CLI06178,SKU013,2025-03-13,4
PED040986,CLI04759,SKU022,2025-07-04,4
PED040987,CLI02989,SKU022,2025-03-26,4
PED040988,CLI06250,SKU033,2025-03-15,3
PED040989,CLI04727,SKU037,2025-02-15,1
PED040990,CLI03946,SKU025,2025-07-12,3
PED040991,CLI07649,SKU021,2025-04-09,2
PED040992,CLI07945,SKU028,2025-10-20,1
PED040993,CLI08758,SKU033,2025-08-13,5
PED040994,CLI02565,SKU046,2025-03-07,2
PED040995,CLI05790,SKU025,2025-05-28,5
PED040996,CLI07060,SKU001,2025-04-30,1
PED040997,CLI08334,SKU026,2025-07-13,5
PED040998,CLI08739,SKU011,2025-01-11,1
PED040999,CLI07926,SKU016,2025-08-29,2
PED041000,CLI06179,SKU039,2025-12-19,1
PED041001,CLI01295,SKU049,2025-11-26,2
PED041002,CLI08850,SKU030,2025-02-12,5
PED041003,CLI00400,SKU033,2025-10-10,3
PED041004,CLI05063,SKU045,2025-01-25,1
PED041005,CLI02283,SKU041,2025-04-03,1
PED041006,CLI08002,SKU005,2025-03-29,2
PED041007,CLI08641,SKU002,2025-07-22,5
PED041008,CLI08703,SKU018,2025-08-07,4
PED041009,CLI09114,SKU010,2025-09-09,1
PED041010,CLI08996,SKU048,2025-03-27,2
PED041011,CLI00078,SKU005,2025-08-05,5
PED041012,CLI06441,SKU035,2025-03-28,2
PED041013,CLI02870,SKU005,2025-10-06,2
PED041014,CLI08034,SKU025,2025-08-18,5
PED041015,CLI02470,SKU030,2025-02-24,2
PED041016,CLI07981,SKU044,2025-03-14,2
PED041017,CLI02921,SKU042,2025-06-23,5
PED041018,CLI02504,SKU040,2025-09-02,2
PED041019,CLI01931,SKU019,2025-12-17,4
PED041020,CLI05455,SKU041,2025-09-19,1
PED041021,CLI09731,SKU024,2025-01-10,2
PED041022,CLI03047,SKU042,2025-05-30,2
PED041023,CLI04005,SKU002,2025-08-15,4
PED041024,CLI07671,SKU042,2025-01-01,2
PED041025,CLI09893,SKU020,2025-01-31,5
PED041026,CLI05454,SKU030,2025-08-01,4
PED041027,CLI09259,SKU002,2025-01-28,2
PED041028,CLI00176,SKU020,2025-10-21,3
PED041029,CLI02745,SKU042,2025-07-03,5
PED041030,CLI08043,SKU040,2025-06-18,2
PED041031,CLI03223,SKU031,2025-05-31,4
PED041032,CLI06040,SKU047,2025-02-09,4
PED041033,CLI05882,SKU020,2025-10-25,3
PED041034,CLI03943,SKU002,2025-04-24,3
PED041035,CLI03341,SKU042,2025-09-08,4
PED041036,CLI02121,SKU048,2025-04-04,1
PED041037,CLI03504,SKU027,2025-09-09,3
PED041038,CLI00861,SKU014,2025-04-18,5
PED041039,CLI05001,SKU041,2025-03-31,1
PED041040,CLI01992,SKU036,2025-05-17,3
PED041041,CLI02556,SKU013,2025-07-07,4
PED041042,CLI02476,SKU039,2025-03-09,2
PED041043,CLI00706,SKU033,2025-01-24,4
PED041044,CLI00619,SKU046,2025-03-28,2
PED041045,CLI05911,SKU050,2025-11-16,4
PED041046,CLI03693,SKU033,2025-10-19,2
PED041047,CLI06312,SKU035,2025-07-26,5
PED041048,CLI07726,SKU032,2025-10-24,5
PED041049,CLI01593,SKU030,2025-08-11,3
PED041050,CLI05000,SKU031,2025-05-17,5
PED041051,CLI01040,SKU022,2025-12-25,5
PED041052,CLI00305,SKU043,2025-08-13,5
PED041053,CLI01897,SKU004,2025-06-12,2
PED041054,CLI06897,SKU039,2025-10-01,1
PED041055,CLI03017,SKU016,2025-04-05,1
PED041056,CLI04010,SKU001,2025-12-04,1
PED041057,CLI06801,SKU040,2025-10-29,4
PED041058,CLI02608,SKU036,2025-07-13,2
PED041059,CLI04746,SKU015,2025-11-09,2
PED041060,CLI04925,SKU044,2025-06-11,2
PED041061,CLI00662,SKU018,2025-08-20,4
PED041062,CLI09691,SKU050,2025-12-12,5
PED041063,CLI00241,SKU002,2025-01-13,5
PED041064,CLI00010,SKU013,2025-11-03,4
PED041065,CLI05591,SKU006,2025-09-16,4
PED041066,CLI03817,SKU047,2025-12-23,3
PED041067,CLI05458,SKU042,2025-02-09,4
PED041068,CLI07304,SKU013,2025-04-21,3
PED041069,CLI08452,SKU005,2025-11-06,2
PED041070,CLI08419,SKU012,2025-11-12,4
PED041071,CLI01977,SKU020,2025-02-13,3
PED041072,CLI03256,SKU001,2025-04-15,1
PED041073,CLI02051,SKU018,2025-11-15,2
PED041074,CLI04868,SKU034,2025-02-07,3
PED041075,CLI06542,SKU047,2025-08-21,4
PED041076,CLI05373,SKU034,2025-04-28,2
PED041077,CLI05179,SKU039,2025-05-16,1
PED041078,CLI01142,SKU026,2025-01-04,4
PED041079,CLI00233,SKU042,2025-11-14,3
PED041080,CLI00467,SKU005,2025-02-26,3
PED041081,CLI08718,SKU045,2025-04-20,2
PED041082,CLI08027,SKU008,2025-09-23,2
PED041083,CLI07303,SKU007,2025-09-21,2
PED041084,CLI08538,SKU040,2025-04-04,2
PED041085,CLI01449,SKU010,2025-01-07,2
PED041086,CLI03514,SKU050,2025-10-23,3
PED041087,CLI08773,SKU013,2025-03-22,4
PED041088,CLI06043,SKU038,2025-07-05,1
PED041089,CLI02682,SKU003,2025-01-29,4
PED041090,CLI06724,SKU025,2025-03-09,4
PED041091,CLI05399,SKU031,2025-11-12,3
PED041092,CLI00975,SKU044,2025-11-15,1
PED041093,CLI07527,SKU028,2025-03-10,2
PED041094,CLI04243,SKU020,2025-05-08,4
PED041095,CLI07751,SKU050,2025-04-24,2
PED041096,CLI08040,SKU022,2025-09-15,2
PED041097,CLI00111,SKU010,2025-08-27,1
PED041098,CLI07606,SKU020,2025-01-02,5
PED041099,CLI02963,SKU005,2025-07-26,2
PED041100,CLI01854,SKU033,2025-03-30,3
PED041101,CLI01341,SKU036,2025-03-27,4
PED041102,CLI07250,SKU030,2025-11-04,3
PED041103,CLI09894,SKU045,2025-01-02,1
PED041104,CLI00370,SKU021,2025-12-04,2
PED041105,CLI05838,SKU012,2025-03-04,5
PED041106,CLI02257,SKU003,2025-03-29,2
PED041107,CLI00221,SKU040,2025-01-17,3
PED041108,CLI02384,SKU041,2025-12-08,1
PED041109,CLI00798,SKU002,2025-02-17,4
PED041110,CLI00239,SKU008,2025-09-26,2
PED041111,CLI00268,SKU031,2025-08-16,4
PED041112,CLI01387,SKU042,2025-11-29,5
PED041113,CLI07317,SKU044,2025-01-07,1
PED041114,CLI00939,SKU014,2025-08-04,3
PED041115,CLI05847,SKU042,2025-06-11,2
PED041116,CLI06868,SKU006,2025-05-19,5
PED041117,CLI02386,SKU019,2025-03-24,5
PED041118,CLI00526,SKU042,2025-12-19,5
PED041119,CLI06613,SKU022,2025-08-16,4
PED041120,CLI01025,SKU039,2025-07-26,1
PED041121,CLI04147,SKU035,2025-11-27,2
PED041122,CLI07754,SKU022,2025-02-22,4
PED041123,CLI07146,SKU029,2025-04-27,1
PED041124,CLI08395,SKU029,2025-05-09,1
PED041125,CLI03034,SKU013,2025-12-15,5
PED041126,CLI02134,SKU024,2025-10-08,5
PED041127,CLI02778,SKU028,2025-08-11,2
PED041128,CLI06161,SKU015,2025-06-21,1
PED041129,CLI07206,SKU030,2025-10-25,5
PED041130,CLI00577,SKU009,2025-11-27,4
PED041131,CLI05991,SKU011,2025-12-28,2
PED041132,CLI06265,SKU004,2025-08-29,2
PED041133,CLI01403,SKU039,2025-09-06,1
PED041134,CLI05331,SKU050,2025-09-09,2
PED041135,CLI09673,SKU045,2025-04-02,2
PED041136,CLI05204,SKU034,2025-05-05,4
PED041137,CLI07719,SKU007,2025-05-03,3
PED041138,CLI06488,SKU038,2025-12-12,1
PED041139,CLI01907,SKU001,2025-07-03,1
PED041140,CLI09047,SKU024,2025-09-05,2
PED041141,CLI02051,SKU013,2025-10-31,4
PED041142,CLI05717,SKU005,2025-07-14,5
PED041143,CLI07439,SKU018,2025-01-26,5
PED041144,CLI08449,SKU015,2025-06-13,1
PED041145,CLI06467,SKU011,2025-09-08,2
PED041146,CLI04316,SKU045,2025-05-07,2
PED041147,CLI00608,SKU008,2025-03-31,2
PED041148,CLI01153,SKU015,2025-09-05,1
PED041149,CLI08948,SKU016,2025-12-26,1
PED041150,CLI04218,SKU044,2025-08-15,1
PED041151,CLI07739,SKU045,2025-03-03,2
PED041152,CLI00801,SKU038,2025-04-21,1
PED041153,CLI04287,SKU022,2025-09-13,4
PED041154,CLI07176,SKU029,2025-03-07,2
PED041155,CLI05473,SKU041,2025-01-02,1
PED041156,CLI07371,SKU045,2025-10-23,1
PED041157,CLI02628,SKU040,2025-09-01,5
PED041158,CLI04649,SKU050,2025-09-02,4
PED041159,CLI08078,SKU024,2025-12-10,5
PED041160,CLI05993,SKU008,2025-04-16,2
PED041161,CLI00686,SKU007,2025-10-10,3
PED041162,CLI04068,SKU044,2025-06-25,2
PED041163,CLI01322,SKU034,2025-11-19,4
PED041164,CLI00887,SKU033,2025-05-21,3
PED041165,CLI03298,SKU033,2025-11-19,2
PED041166,CLI02518,SKU018,2025-10-09,4
PED041167,CLI06637,SKU015,2025-08-21,2
PED041168,CLI00264,SKU029,2025-04-20,2
PED041169,CLI09672,SKU019,2025-04-03,2
PED041170,CLI02077,SKU012,2025-01-06,4
PED041171,CLI01061,SKU044,2025-06-11,2
PED041172,CLI01024,SKU008,2025-11-10,2
PED041173,CLI00299,SKU029,2025-01-10,1
PED041174,CLI01569,SKU001,2025-06-03,2
PED041175,CLI01301,SKU001,2025-12-17,1
PED041176,CLI05321,SKU050,2025-09-09,2
PED041177,CLI03285,SKU042,2025-06-19,2
PED041178,CLI07105,SKU037,2025-01-09,1
PED041179,CLI04962,SKU031,2025-03-14,3
PED041180,CLI00273,SKU022,2025-01-01,5
PED041181,CLI08119,SKU046,2025-07-17,2
PED041182,CLI08371,SKU005,2025-03-21,2
PED041183,CLI07314,SKU038,2025-08-22,2
PED041184,CLI09273,SKU005,2025-11-18,5
PED041185,CLI09806,SKU032,2025-09-02,2
PED041186,CLI07768,SKU044,2025-05-16,1
PED041187,CLI01894,SKU013,2025-03-05,3
PED041188,CLI08012,SKU025,2025-02-13,4
PED041189,CLI01710,SKU050,2025-06-09,5
PED041190,CLI07673,SKU019,2025-01-27,3
PED041191,CLI03789,SKU041,2025-06-13,2
PED041192,CLI04585,SKU024,2025-08-13,4
PED041193,CLI01922,SKU047,2025-10-19,2
PED041194,CLI01318,SKU020,2025-07-21,4
PED041195,CLI06960,SKU002,2025-12-23,3
PED041196,CLI09396,SKU018,2025-03-25,5
PED041197,CLI02442,SKU002,2025-11-25,5
PED041198,CLI01295,SKU012,2025-05-17,2
PED041199,CLI06351,SKU031,2025-01-26,4
PED041200,CLI06322,SKU007,2025-05-13,4
PED041201,CLI03016,SKU033,2025-02-21,5
PED041202,CLI07779,SKU008,2025-12-21,1
PED041203,CLI03824,SKU024,2025-10-08,5
PED041204,CLI03899,SKU049,2025-07-31,2
PED041205,CLI08817,SKU024,2025-04-15,5
PED041206,CLI02074,SKU026,2025-04-20,2
PED041207,CLI06419,SKU023,2025-11-27,2
PED041208,CLI00617,SKU012,2025-10-07,5
PED041209,CLI09172,SKU007,2025-02-16,2
PED041210,CLI00176,SKU005,2025-07-19,2
PED041211,CLI04451,SKU043,2025-07-28,2
PED041212,CLI04271,SKU045,2025-02-24,2
PED041213,CLI05860,SKU004,2025-02-06,4
PED041214,CLI02988,SKU047,2025-11-26,2
PED041215,CLI01831,SKU013,2025-01-05,3
PED041216,CLI04149,SKU035,2025-10-07,4
PED041217,CLI09333,SKU004,2025-02-16,3
PED041218,CLI00978,SKU023,2025-08-18,2
PED041219,CLI03325,SKU020,2025-08-30,4
PED041220,CLI09358,SKU028,2025-09-22,1
PED041221,CLI08111,SKU028,2025-05-15,2
PED041222,CLI04930,SKU015,2025-12-20,2
PED041223,CLI06234,SKU006,2025-12-17,3
PED041224,CLI09263,SKU015,2025-03-14,2
PED041225,CLI04474,SKU004,2025-11-03,2
PED041226,CLI06508,SKU011,2025-12-20,2
PED041227,CLI03908,SKU003,2025-12-17,2
PED041228,CLI00028,SKU044,2025-07-29,1
PED041229,CLI04087,SKU041,2025-06-30,2
PED041230,CLI04383,SKU025,2025-12-11,4
PED041231,CLI04421,SKU026,2025-12-26,3
PED041232,CLI05513,SKU021,2025-04-08,1
PED041233,CLI08402,SKU027,2025-06-08,2
PED041234,CLI06959,SKU006,2025-07-30,2
PED041235,CLI04549,SKU040,2025-07-18,5
PED041236,CLI01911,SKU016,2025-11-19,2
PED041237,CLI01872,SKU040,2025-09-24,2
PED041238,CLI05371,SKU035,2025-12-11,4
PED041239,CLI04739,SKU003,2025-12-01,2
PED041240,CLI00603,SKU003,2025-02-10,4
PED041241,CLI09701,SKU032,2025-10-06,5
PED041242,CLI02548,SKU037,2025-05-15,2
PED041243,CLI09517,SKU016,2025-04-18,2
PED041244,CLI06608,SKU013,2025-10-14,3
PED041245,CLI05536,SKU024,2025-12-28,3
PED041246,CLI04826,SKU021,2025-02-04,1
PED041247,CLI06005,SKU002,2025-07-10,5
PED041248,CLI05607,SKU009,2025-03-17,5
PED041249,CLI00354,SKU048,2025-10-19,1
PED041250,CLI01938,SKU018,2025-09-06,3
PED041251,CLI03544,SKU034,2025-09-02,5
PED041252,CLI05865,SKU036,2025-06-02,4
PED041253,CLI02442,SKU049,2025-04-29,2
PED041254,CLI00444,SKU045,2025-05-09,1
PED041255,CLI01044,SKU038,2025-03-01,1
PED041256,CLI04116,SKU048,2025-09-12,1
PED041257,CLI00114,SKU037,2025-02-05,1
PED041258,CLI00276,SKU007,2025-09-28,2
PED041259,CLI01287,SKU021,2025-04-12,1
PED041260,CLI08981,SKU027,2025-08-11,5
PED041261,CLI04161,SKU008,2025-08-06,2
PED041262,CLI06074,SKU027,2025-02-26,2
PED041263,CLI02517,SKU033,2025-07-03,5
PED041264,CLI05965,SKU018,2025-09-07,2
PED041265,CLI04789,SKU042,2025-01-29,2
PED041266,CLI08622,SKU037,2025-06-26,1
PED041267,CLI08712,SKU026,2025-10-10,3
PED041268,CLI01650,SKU023,2025-01-17,3
PED041269,CLI04033,SKU044,2025-03-10,1
PED041270,CLI08171,SKU008,2025-11-21,1
PED041271,CLI03753,SKU014,2025-08-12,4
PED041272,CLI00433,SKU021,2025-05-03,1
PED041273,CLI07608,SKU008,2025-05-07,1
PED041274,CLI09320,SKU042,2025-02-17,3
PED041275,CLI06447,SKU033,2025-05-24,5
PED041276,CLI00125,SKU012,2025-03-23,4
PED041277,CLI01724,SKU049,2025-04-09,2
PED041278,CLI08211,SKU049,2025-12-19,1
PED041279,CLI00164,SKU008,2025-05-12,2
PED041280,CLI09731,SKU004,2025-06-25,4
PED041281,CLI09765,SKU009,2025-03-28,2
PED041282,CLI00721,SKU020,2025-10-01,4
PED041283,CLI07339,SKU047,2025-12-24,5
PED041284,CLI04234,SKU034,2025-01-15,3
PED041285,CLI00629,SKU046,2025-12-09,1
PED041286,CLI08552,SKU049,2025-08-09,2
PED041287,CLI04624,SKU046,2025-01-24,2
PED041288,CLI00624,SKU004,2025-08-21,4
PED041289,CLI02240,SKU002,2025-04-05,5
PED041290,CLI04747,SKU007,2025-04-01,5
PED041291,CLI09873,SKU034,2025-01-22,4
PED041292,CLI02297,SKU034,2025-10-26,2
PED041293,CLI04508,SKU043,2025-12-20,4
PED041294,CLI02726,SKU032,2025-04-08,3
PED041295,CLI05027,SKU016,2025-11-30,1
PED041296,CLI03344,SKU031,2025-07-30,2
PED041297,CLI09228,SKU038,2025-07-17,1
PED041298,CLI08202,SKU012,2025-08-14,4
PED041299,CLI08608,SKU017,2025-10-21,1
PED041300,CLI08425,SKU047,2025-11-07,2
PED041301,CLI06981,SKU011,2025-04-03,2
PED041302,CLI06461,SKU005,2025-12-09,3
PED041303,CLI01063,SKU047,2025-10-18,5
PED041304,CLI07258,SKU036,2025-12-22,5
PED041305,CLI00446,SKU013,2025-07-12,3
PED041306,CLI02244,SKU037,2025-01-29,2
PED041307,CLI04200,SKU033,2025-06-30,5
PED041308,CLI01309,SKU047,2025-09-10,4
PED041309,CLI01761,SKU013,2025-07-18,3
PED041310,CLI05864,SKU028,2025-10-10,1
PED041311,CLI08529,SKU020,2025-02-25,5
PED041312,CLI05926,SKU028,2025-01-21,1
PED041313,CLI07553,SKU009,2025-04-04,3
PED041314,CLI03940,SKU015,2025-01-01,1
PED041315,CLI07492,SKU035,2025-05-18,2
PED041316,CLI03326,SKU027,2025-05-27,3
PED041317,CLI09653,SKU001,2025-12-03,1
PED041318,CLI05571,SKU012,2025-11-03,4
PED041319,CLI09700,SKU032,2025-03-20,3
PED041320,CLI06619,SKU028,2025-04-23,1
PED041321,CLI05398,SKU047,2025-11-29,4
PED041322,CLI05871,SKU044,2025-12-16,1
PED041323,CLI07753,SKU046,2025-10-03,2
PED041324,CLI03090,SKU011,2025-06-30,1
PED041325,CLI06661,SKU019,2025-06-24,4
PED041326,CLI04612,SKU003,2025-12-27,5
PED041327,CLI04279,SKU047,2025-07-11,5
PED041328,CLI02881,SKU041,2025-08-23,2
PED041329,CLI01937,SKU022,2025-07-20,3
PED041330,CLI02673,SKU042,2025-11-10,5
PED041331,CLI02289,SKU034,2025-07-07,3
