id_cliente,idade,renda_mensal,estado,canal_aquisicao
CLI09214,42,6759.35,BA,Google
CLI09215,33,6809.92,PR,TikTok
CLI09216,36,8920.58,SC,Orgânico
CLI09217,18,2937.29,MG,Instagram
CLI09218,22,3184.43,SP,TikTok
CLI09219,68,8277.1,RS,Orgânico
CLI09220,39,3227.24,SP,Google
CLI09221,41,3586.41,PR,Orgânico
CLI09222,60,12272.27,BA,Orgânico
CLI09223,62,5059.91,SC,Google
CLI09224,69,7617.08,PE,Instagram
CLI09225,54,6219.8,MG,Google
CLI09226,53,9165.91,PR,TikTok
CLI09227,53,7164.0,SP,Google
CLI09228,21,1219.25,PR,Instagram
CLI09229,53,5885.7,RJ,Google
CLI09230,69,6617.79,SC,Orgânico
CLI09231,35,6424.19,MG,TikTok
CLI09232,67,1935.96,RJ,Google
CLI09233,33,9192.21,SC,Instagram
CLI09234,58,8177.44,RJ,TikTok
CLI09235,35,5996.77,PR,TikTok
CLI09236,39,5523.02,MG,Google
CLI09237,19,2369.35,RS,Instagram
CLI09238,38,7415.83,PR,Orgânico
CLI09239,53,5983.94,PR,Google
CLI09240,61,12708.54,BA,Google
CLI09241,56,10544.49,SC,Orgânico
CLI09242,64,3463.12,MG,Instagram
CLI09243,56,7146.96,MG,Orgânico
CLI09244,46,12581.56,PR,Orgânico
CLI09245,43,4811.75,BA,Instagram
CLI09246,38,2478.56,MG,Orgânico
CLI09247,34,9027.08,SP,TikTok
CLI09248,33,7138.06,BA,Google
CLI09249,48,11368.94,MG,Google
CLI09250,68,5270.0,PR,Orgânico
CLI09251,26,5670.54,SP,TikTok
CLI09252,48,11685.59,BA,Orgânico
CLI09253,31,8977.2,SP,Google
CLI09254,66,9513.69,SC,Google
CLI09255,54,4721.11,PR,Google
CLI09256,19,2307.76,MG,Instagram
CLI09257,69,11451.31,RS,Google
CLI09258,65,8729.62,SP,Orgânico
CLI09259,63,7647.63,PR,Orgânico
CLI09260,31,7555.28,SC,TikTok
CLI09261,50,12525.52,RJ,Google
CLI09262,52,10171.06,RJ,Orgânico
CLI09263,56,6576.06,MG,Google
CLI09264,64,3789.54,PE,Orgânico
CLI09265,68,9764.16,RJ,TikTok
CLI09266,37,4837.7,SP,TikTok
CLI09267,19,3578.22,RS,TikTok
CLI09268,68,11947.25,SP,Instagram
CLI09269,58,10617.22,PR,Google
CLI09270,36,8758.05,MG,Orgânico
CLI09271,54,4284.81,RS,Google
CLI09272,35,6603.58,PR,TikTok
CLI09273,33,5407.72,PE,Orgânico
CLI09274,21,2721.26,RS,TikTok
CLI09275,29,7735.32,PR,TikTok
CLI09276,46,8235.47,BA,Google
CLI09277,24,3996.45,MG,TikTok
CLI09278,31,8431.55,RS,Instagram
CLI09279,29,6363.2,RS,TikTok
CLI09280,52,4796.35,PR,Instagram
CLI09281,22,3088.03,PE,Instagram
CLI09282,34,7942.44,PE,TikTok
CLI09283,59,10359.29,RS,Orgânico
CLI09284,49,10026.16,RJ,Google
CLI09285,27,5506.63,SC,TikTok
CLI09286,60,5081.01,PR,Google
CLI09287,34,7264.02,RS,TikTok
CLI09288,22,4669.01,SP,Instagram
CLI09289,62,7928.85,BA,Google
CLI09290,59,10318.34,SP,Instagram
CLI09291,26,3760.11,BA,Instagram
CLI09292,66,4736.45,RJ,Google
CLI09293,50,7248.62,PR,Instagram
CLI09294,53,6425.57,BA,Google
CLI09295,53,8821.22,PE,Orgânico
CLI09296,35,12076.56,PR,TikTok
CLI09297,26,2733.13,MG,TikTok
CLI09298,46,2923.95,PE,Google
CLI09299,67,3685.09,PR,Orgânico
CLI09300,31,8095.71,PE,Instagram
CLI09301,42,7914.53,PR,Google
CLI09302,32,8819.49,SP,TikTok
CLI09303,23,3249.11,MG,Google
CLI09304,59,12040.66,PE,Google
CLI09305,46,9150.79,PR,Instagram
CLI09306,32,6236.0,RS,Orgânico
CLI09307,46,6580.93,RJ,Instagram
CLI09308,21,2265.91,BA,Instagram
CLI09309,35,8012.67,PR,TikTok
CLI09310,67,6196.73,MG,Google
CLI09311,66,7158.43,RJ,Orgânico
CLI09312,61,9034.16,RJ,Google
CLI09313,56,7889.72,RJ,Google
CLI09314,33,3065.46,SP,Instagram
CLI09315,28,6295.41,SP,TikTok
CLI09316,31,4333.72,RJ,Instagram
CLI09317,20,3080.61,RS,Instagram
CLI09318,68,9061.39,SP,Orgânico
CLI09319,67,2260.18,RJ,Instagram
CLI09320,59,9009.26,RJ,Orgânico
CLI09321,55,10240.72,SC,Orgânico
CLI09322,62,9858.59,SP,Google
CLI09323,59,7409.84,SC,Google
CLI09324,35,6751.23,RS,TikTok
CLI09325,37,7187.08,RS,Google
CLI09326,65,7732.38,PE,Orgânico
CLI09327,42,5529.11,RJ,Google
CLI09328,55,11109.2,RJ,Orgânico
CLI09329,30,4325.85,SC,Google
CLI09330,21,4367.81,MG,Google
CLI09331,31,7407.21,RJ,Instagram
CLI09332,50,708.3,RS,Google
CLI09333,45,10443.27,RS,Google
CLI09334,69,5899.02,PE,Orgânico
CLI09335,54,8764.11,SP,Instagram
CLI09336,25,3149.98,PR,Google
CLI09337,61,8879.62,PE,Google
CLI09338,51,12303.6,BA,Google
CLI09339,61,6522.95,RS,Google
CLI09340,22,3737.55,PR,TikTok
CLI09341,22,3738.43,PR,Instagram
CLI09342,48,6681.71,PE,Google
CLI09343,62,9792.04,SC,Google
CLI09344,26,7120.91,RJ,TikTok
CLI09345,59,10605.01,PE,Google
CLI09346,49,3263.27,RS,Orgânico
CLI09347,50,6975.86,RS,Orgânico
CLI09348,20,3489.93,MG,Instagram
CLI09349,47,7268.32,SP,Google
CLI09350,67,8238.1,PE,Google
CLI09351,29,6378.2,PR,Instagram
CLI09352,46,6420.3,BA,Orgânico
CLI09353,20,3441.15,PR,Orgânico
CLI09354,43,7241.84,SP,Google
CLI09355,47,6566.47,PR,Orgânico
CLI09356,26,3570.89,SC,TikTok
CLI09357,43,2104.35,PE,Google
CLI09358,19,3052.68,RJ,TikTok
CLI09359,20,2628.06,RJ,Instagram
CLI09360,63,13355.78,MG,Instagram
CLI09361,21,1603.22,PE,TikTok
CLI09362,42,6295.2,PE,Google
CLI09363,68,6084.1,SC,Google
CLI09364,30,3147.9,PE,TikTok
CLI09365,56,8973.24,MG,Google
CLI09366,61,7003.25,PR,Google
CLI09367,52,8009.91,RS,Google
CLI09368,40,5209.08,BA,Google
CLI09369,26,4888.56,RJ,Orgânico
CLI09370,19,3115.81,BA,TikTok
CLI09371,58,3421.21,MG,Instagram
CLI09372,61,12315.32,BA,Orgânico
CLI09373,48,10793.44,MG,Google
CLI09374,61,9967.4,SC,Google
CLI09375,64,6691.84,BA,Orgânico
CLI09376,19,3982.98,RS,TikTok
CLI09377,49,7153.1,PR,Orgânico
CLI09378,35,8185.0,SP,Orgânico
CLI09379,30,4162.61,SC,Instagram
CLI09380,63,3591.03,SC,Instagram
CLI09381,22,3366.88,PR,TikTok
CLI09382,59,9972.18,PE,Orgânico
CLI09383,61,4383.93,SP,Orgânico
CLI09384,27,4973.45,SC,TikTok
CLI09385,60,6806.6,MG,Google
CLI09386,42,6259.55,MG,Orgânico
CLI09387,51,9007.47,PE,Orgânico
CLI09388,54,7304.19,MG,Google
CLI09389,47,8391.36,RS,Google
CLI09390,24,3758.26,RS,TikTok
CLI09391,23,1893.59,BA,TikTok
CLI09392,20,1325.46,MG,TikTok
CLI09393,30,7745.84,SP,Instagram
CLI09394,20,3409.13,BA,Instagram
CLI09395,43,4291.07,RS,Orgânico
CLI09396,41,5903.2,PR,Orgânico
CLI09397,23,3590.02,PR,Orgânico
CLI09398,60,6569.45,SP,Google
CLI09399,66,5481.32,PR,Orgânico
CLI09400,59,7628.01,MG,Instagram
CLI09401,29,7012.77,SP,Google
CLI09402,66,10047.07,MG,Google
CLI09403,53,7884.01,PR,Orgânico
CLI09404,19,1387.82,BA,Instagram
CLI09405,28,10351.91,SC,Google
CLI09406,56,9299.2,SP,Google
CLI09407,51,6097.02,RJ,Google
CLI09408,43,4496.73,PE,Google
CLI09409,35,5299.74,BA,Instagram
CLI09410,38,7207.86,RJ,Google
CLI09411,53,8410.91,RS,Google
CLI09412,57,11233.47,PE,Google
CLI09413,69,9388.31,MG,Orgânico
CLI09414,63,6647.06,PR,Orgânico
CLI09415,61,8561.63,MG,Google
CLI09416,39,5430.06,RS,TikTok
CLI09417,47,14206.34,RS,Google
CLI09418,67,7697.4,RJ,TikTok
CLI09419,60,8078.63,BA,Orgânico
CLI09420,47,9169.96,SP,Google
CLI09421,25,7038.07,PE,TikTok
CLI09422,51,11964.11,MG,Google
CLI09423,64,4924.01,PE,Orgânico
CLI09424,26,4478.84,PR,Orgânico
CLI09425,68,7500.43,RJ,Google
CLI09426,37,5315.24,PE,Orgânico
CLI09427,57,12685.82,SP,Instagram
CLI09428,42,3362.69,MG,Instagram
CLI09429,36,5612.29,SP,Orgânico
CLI09430,22,2502.93,SC,TikTok
CLI09431,28,7525.02,RJ,Instagram
CLI09432,32,9123.88,BA,Instagram
CLI09433,25,7040.47,MG,TikTok
CLI09434,36,6553.83,SP,Orgânico
CLI09435,40,5107.41,BA,Orgânico
CLI09436,44,4676.52,PE,Instagram
CLI09437,57,4808.52,MG,Orgânico
CLI09438,49,8468.71,BA,Google
CLI09439,43,3845.97,PR,Google
CLI09440,44,7446.19,PE,Google
CLI09441,36,7300.77,PE,Google
CLI09442,67,9846.43,PR,Google
CLI09443,59,10317.42,MG,Google
CLI09444,46,12181.09,RJ,Google
CLI09445,56,5150.34,RS,Instagram
CLI09446,58,7830.19,PE,Google
CLI09447,50,9702.57,MG,Instagram
CLI09448,36,5769.86,BA,Google
CLI09449,54,9655.73,MG,Instagram
CLI09450,36,6757.7,MG,Google
CLI09451,50,5460.64,MG,Orgânico
CLI09452,64,5716.27,RJ,Instagram
CLI09453,33,5117.36,SC,Instagram
CLI09454,40,7858.96,SC,Orgânico
CLI09455,24,2881.97,SP,Instagram
CLI09456,43,6630.34,PE,Google
CLI09457,49,7908.28,PE,Google
CLI09458,29,2871.34,RJ,Instagram
CLI09459,25,4997.23,RJ,Google
CLI09460,22,3947.8,BA,Instagram
CLI09461,59,6075.0,RJ,Google
CLI09462,45,15574.91,PR,Google
CLI09463,22,2027.25,RJ,Instagram
CLI09464,66,5356.25,BA,Google
CLI09465,43,4046.35,BA,Google
CLI09466,22,1539.59,BA,TikTok
CLI09467,39,4718.09,PR,Orgânico
CLI09468,32,2923.43,SC,TikTok
CLI09469,30,5669.69,SC,TikTok
CLI09470,45,10448.82,PR,Orgânico
CLI09471,50,8441.27,BA,Orgânico
CLI09472,60,2851.09,MG,Google
CLI09473,40,7595.15,PE,Orgânico
CLI09474,50,13189.79,SC,Google
CLI09475,60,8661.15,MG,Orgânico
CLI09476,35,4736.0,BA,TikTok
CLI09477,67,7314.63,SP,Orgânico
CLI09478,47,7522.24,PR,Google
CLI09479,43,4265.17,RS,Orgânico
CLI09480,33,5258.81,BA,TikTok
CLI09481,30,2302.12,SP,Google
CLI09482,56,11988.36,PR,Orgânico
CLI09483,50,5736.99,SP,Google
CLI09484,43,7691.55,SP,Google
CLI09485,65,10283.42,RJ,Instagram
CLI09486,18,2728.87,BA,Instagram
CLI09487,66,9295.74,BA,Orgânico
CLI09488,55,5208.87,BA,Google
CLI09489,19,2418.4,RS,Instagram
CLI09490,66,10498.76,SC,Orgânico
CLI09491,23,4294.45,PR,TikTok
CLI09492,63,4877.67,SC,Google
CLI09493,67,8918.59,BA,Google
CLI09494,55,5631.4,RJ,Google
CLI09495,59,10471.68,SC,Google
CLI09496,41,4194.76,RS,TikTok
CLI09497,35,2861.21,PE,Instagram
CLI09498,44,9080.04,PR,Orgânico
CLI09499,58,6553.72,BA,Instagram
CLI09500,25,7411.91,RJ,Google
CLI09501,45,5959.97,MG,Orgânico
CLI09502,27,966.01,RJ,Instagram
CLI09503,34,7529.36,RS,TikTok
CLI09504,46,7329.48,PR,Google
CLI09505,23,2321.31,SP,Google
CLI09506,31,8249.61,SC,Orgânico
CLI09507,39,7696.0,PE,Google
CLI09508,23,2498.8,PE,TikTok
CLI09509,43,6070.12,RS,Google
CLI09510,56,13566.75,SP,Google
CLI09511,29,7359.88,BA,Instagram
CLI09512,52,3384.99,MG,Orgânico
CLI09513,31,6851.97,SP,Instagram
CLI09514,39,4158.82,SC,Google
CLI09515,68,4639.27,SP,Orgânico
CLI09516,40,7064.26,RJ,Orgânico
CLI09517,65,9182.01,PR,Orgânico
CLI09518,24,3196.89,PE,Instagram
CLI09519,57,6289.23,RS,Google
CLI09520,67,12800.02,BA,Orgânico
CLI09521,42,9245.75,RS,Instagram
CLI09522,30,7392.45,SP,TikTok
CLI09523,38,9113.31,PR,Google
CLI09524,58,4943.42,PR,Orgânico
CLI09525,27,7527.03,RS,TikTok
CLI09526,26,8449.45,PR,Orgânico
CLI09527,32,5988.51,RJ,TikTok
CLI09528,69,7530.61,PR,Orgânico
CLI09529,19,3247.53,RS,Instagram
CLI09530,42,7293.0,SP,Google
CLI09531,30,4489.08,RS,TikTok
CLI09532,51,5100.44,PR,Google
CLI09533,68,6641.53,RJ,Google
CLI09534,51,2139.15,RS,Orgânico
CLI09535,52,4698.13,PR,Instagram
CLI09536,55,8734.46,SP,Google
CLI09537,20,3776.51,RJ,Orgânico
CLI09538,59,7207.54,MG,Google
CLI09539,23,3109.05,MG,TikTok
CLI09540,65,8138.54,SP,Instagram
CLI09541,66,7024.26,SC,Google
CLI09542,36,7312.24,PE,Instagram
CLI09543,20,2657.73,PR,Instagram
CLI09544,35,6020.4,RS,TikTok
CLI09545,56,10693.09,SC,Orgânico
CLI09546,26,7018.28,RJ,Google
CLI09547,69,15564.57,PR,Google
CLI09548,29,5639.12,RS,Instagram
CLI09549,22,1678.32,RS,TikTok
CLI09550,20,2389.9,RS,Instagram
CLI09551,28,7923.43,SC,Google
CLI09552,47,10887.14,BA,Google
CLI09553,21,3153.54,SP,Orgânico
CLI09554,22,4705.72,RJ,Instagram
CLI09555,18,3197.08,PR,Instagram
CLI09556,44,6303.84,MG,Google
CLI09557,45,7456.6,RS,Google
CLI09558,46,8230.5,RS,Orgânico
CLI09559,35,4655.94,PR,Orgânico
CLI09560,29,3514.94,RS,Instagram
CLI09561,30,5326.28,RJ,Instagram
CLI09562,58,14996.15,MG,Google
CLI09563,19,2668.63,SP,TikTok
CLI09564,54,9312.7,PE,Google
CLI09565,62,6980.03,PR,Orgânico
CLI09566,33,5656.98,PE,TikTok
CLI09567,65,8453.11,SC,Google
CLI09568,41,7818.26,SC,Google
CLI09569,52,11905.43,BA,Orgânico
CLI09570,39,4818.44,BA,Google
CLI09571,53,12431.07,PE,Instagram
CLI09572,28,3874.06,SP,Instagram
CLI09573,63,6618.75,BA,Instagram
CLI09574,46,9007.45,RJ,Google
CLI09575,52,6799.14,SP,Google
CLI09576,65,7868.52,RJ,Instagram
CLI09577,32,5013.25,MG,TikTok
CLI09578,48,10742.64,RJ,Google
CLI09579,59,2373.63,MG,Google
CLI09580,58,3282.53,PE,Orgânico
CLI09581,60,4955.99,PR,Orgânico
CLI09582,33,6327.55,PR,Instagram
CLI09583,27,6109.45,SP,Orgânico
CLI09584,66,4818.82,SP,Google
CLI09585,49,11446.84,PR,Orgânico
CLI09586,68,7662.92,SC,Orgânico
CLI09587,19,1531.54,MG,TikTok
CLI09588,41,6036.76,RS,Orgânico
CLI09589,40,5105.89,BA,Orgânico
CLI09590,19,2707.96,PR,Instagram
CLI09591,55,5614.19,RS,Google
CLI09592,48,7846.77,BA,Orgânico
CLI09593,68,2323.62,RS,Orgânico
CLI09594,57,9315.83,SC,Orgânico
CLI09595,43,8253.45,RS,Orgânico
CLI09596,46,7228.34,RJ,Google
CLI09597,20,2435.36,PR,Google
CLI09598,31,3870.96,SC,Orgânico
CLI09599,42,6861.06,BA,Google
CLI09600,65,4650.24,PR,Orgânico
CLI09601,18,2057.05,RS,Instagram
CLI09602,20,3281.63,BA,Orgânico
CLI09603,43,7440.33,RJ,Orgânico
CLI09604,35,6458.07,RJ,Instagram
CLI09605,26,6461.85,MG,TikTok
CLI09606,55,11031.8,RJ,Google
CLI09607,40,7144.98,RJ,Instagram
CLI09608,38,5476.06,BA,Instagram
CLI09609,18,3364.06,MG,Instagram
CLI09610,38,3530.41,PR,Google
CLI09611,44,2548.16,BA,Google
CLI09612,59,5113.05,PR,Orgânico
CLI09613,23,3671.38,MG,Instagram
CLI09614,61,12993.94,PR,Orgânico
CLI09615,53,4676.56,PR,Instagram
CLI09616,45,8968.57,RS,Orgânico
CLI09617,62,11453.76,SC,Orgânico
CLI09618,34,7490.92,MG,Instagram
CLI09619,57,3749.64,MG,Google
CLI09620,69,4201.69,RS,Orgânico
CLI09621,20,3637.35,SP,Instagram
CLI09622,29,4487.44,SC,TikTok
CLI09623,56,7593.92,BA,Google
CLI09624,29,8663.76,BA,Instagram
CLI09625,19,3137.65,PR,TikTok
CLI09626,63,5666.56,SP,Orgânico
CLI09627,39,5824.19,SC,Google
CLI09628,40,6364.52,PR,Instagram
CLI09629,47,9357.97,PE,Google
CLI09630,22,2774.15,BA,Orgânico
CLI09631,26,6570.97,SC,Orgânico
CLI09632,38,2941.97,RJ,TikTok
CLI09633,28,6872.72,PR,Orgânico
CLI09634,22,3321.81,SC,Orgânico
CLI09635,52,14864.91,SC,Google
CLI09636,44,2907.99,SP,Orgânico
CLI09637,66,4835.32,SC,Google
CLI09638,19,3750.89,PE,Instagram
CLI09639,41,3345.58,RJ,Google
CLI09640,48,5682.83,RJ,Google
CLI09641,50,6345.59,PE,Orgânico
CLI09642,56,8493.88,SC,Orgânico
CLI09643,47,10792.58,PE,Google
CLI09644,63,53.63,PR,Google
CLI09645,54,10779.5,SP,Google
CLI09646,68,6336.4,PR,Google
CLI09647,45,6761.32,PE,Orgânico
CLI09648,48,13145.58,SC,Google
CLI09649,28,6291.67,RJ,Instagram
CLI09650,40,7611.38,PE,Google
CLI09651,19,3719.68,MG,TikTok
CLI09652,57,10290.93,SP,Orgânico
CLI09653,58,12854.03,BA,Google
CLI09654,44,4688.41,PR,Orgânico
CLI09655,52,11253.85,RJ,Orgânico
CLI09656,19,2265.35,PR,TikTok
CLI09657,56,9503.19,SC,Orgânico
CLI09658,54,5967.91,RS,Google
CLI09659,38,7818.92,PR,Orgânico
CLI09660,22,4088.83,SP,Instagram
CLI09661,69,5285.05,MG,Google
CLI09662,62,12552.92,PE,Google
CLI09663,38,5228.65,MG,Google
CLI09664,46,14137.49,SC,Orgânico
CLI09665,37,5897.76,SP,Google
CLI09666,55,3177.26,MG,Orgânico
CLI09667,37,4596.28,RJ,Orgânico
CLI09668,67,3540.66,PR,Google
CLI09669,42,8210.18,SC,Orgânico
CLI09670,19,3112.41,RJ,TikTok
CLI09671,49,10334.39,SC,Orgânico
CLI09672,43,5896.88,SP,Orgânico
CLI09673,23,2593.85,SC,TikTok
CLI09674,58,7603.91,BA,Google
CLI09675,20,1654.35,MG,TikTok
CLI09676,50,13831.67,SP,Instagram
CLI09677,18,2235.93,PE,TikTok
CLI09678,68,5814.25,RS,Instagram
CLI09679,22,4056.97,SC,Instagram
CLI09680,30,5263.03,RJ,Instagram
CLI09681,36,9141.77,SP,Orgânico
CLI09682,29,7280.67,RS,TikTok
CLI09683,65,2519.47,PE,Orgânico
CLI09684,42,5754.69,RS,Orgânico
CLI09685,68,7975.34,SP,Orgânico
CLI09686,52,10506.62,PE,TikTok
CLI09687,29,2434.25,SC,TikTok
CLI09688,47,7704.99,SC,Orgânico
CLI09689,22,2823.55,BA,Instagram
CLI09690,51,12658.17,RS,Orgânico
CLI09691,39,5785.41,SP,Google
CLI09692,56,8607.25,PR,Google
CLI09693,30,7039.06,PE,Orgânico
CLI09694,64,9111.91,PR,Google
CLI09695,20,2830.03,MG,Instagram
CLI09696,37,5829.2,SP,Orgânico
CLI09697,48,11367.1,PE,Orgânico
CLI09698,22,2073.65,BA,Instagram
CLI09699,41,7620.46,PR,Google
CLI09700,57,7173.67,BA,Orgânico
CLI09701,50,4057.84,RJ,Google
CLI09702,25,6967.82,SP,TikTok
CLI09703,41,6494.59,PR,Google
CLI09704,67,6272.98,BA,Orgânico
CLI09705,37,5805.86,SC,Orgânico
CLI09706,33,6228.76,RJ,TikTok
CLI09707,67,7076.13,MG,Orgânico
CLI09708,69,7805.68,PR,Orgânico
CLI09709,29,5668.4,SC,Orgânico
CLI09710,30,6111.84,RJ,TikTok
CLI09711,62,8978.06,RJ,Orgânico
CLI09712,59,8022.59,MG,Google
CLI09713,56,9621.74,RS,Google
CLI09714,42,5958.23,PE,Orgânico
CLI09715,63,6059.53,BA,Orgânico
CLI09716,49,5245.4,RS,Orgânico
CLI09717,41,7356.75,SC,TikTok
CLI09718,65,11820.14,PR,Orgânico
CLI09719,64,7312.63,SP,Orgânico
CLI09720,61,5897.41,RJ,Orgânico
CLI09721,26,6966.58,PR,Instagram
CLI09722,57,6315.82,SP,Orgânico
CLI09723,67,5999.06,RS,Google
CLI09724,40,5273.0,PR,Orgânico
CLI09725,67,7266.78,PR,Orgânico
CLI09726,30,6117.34,PE,TikTok
CLI09727,49,4754.29,RJ,Orgânico
CLI09728,67,5364.98,RJ,Orgânico
CLI09729,32,3007.81,PR,Instagram
CLI09730,53,3839.97,PR,Orgânico
CLI09731,66,5133.22,PE,Google
CLI09732,22,3034.56,RS,Google
CLI09733,39,6828.03,MG,Google
CLI09734,33,3395.09,SP,TikTok
CLI09735,58,5889.6,SC,Orgânico
CLI09736,27,5443.66,SC,TikTok
CLI09737,41,4925.42,MG,Google
CLI09738,35,8824.14,RS,Orgânico
CLI09739,66,6589.96,PR,Orgânico
CLI09740,35,6632.21,PR,TikTok
CLI09741,24,2859.81,MG,TikTok
CLI09742,21,2352.96,SC,Google
CLI09743,43,8482.24,RJ,Google
CLI09744,22,4795.75,RJ,Instagram
CLI09745,33,6858.7,RS,Instagram
CLI09746,52,8206.32,PR,Google
CLI09747,43,7226.89,SP,Google
CLI09748,35,5228.92,SC,TikTok
CLI09749,46,8191.72,BA,Instagram
CLI09750,40,7908.09,SP,Orgânico
CLI09751,31,8323.48,PE,TikTok
CLI09752,32,6503.96,PR,Instagram
CLI09753,66,8929.82,RS,Google
CLI09754,50,8966.43,RS,Orgânico
CLI09755,42,6171.61,SC,Orgânico
CLI09756,38,3302.1,RJ,Orgânico
CLI09757,34,3022.02,RS,Instagram
CLI09758,40,5958.54,BA,Orgânico
CLI09759,60,13745.79,RJ,Orgânico
CLI09760,34,6690.62,RS,Instagram
CLI09761,31,5681.41,SP,TikTok
CLI09762,46,10447.28,SC,Orgânico
CLI09763,37,2590.17,RS,Google
CLI09764,47,11320.82,BA,Orgânico
CLI09765,36,4367.73,PR,Orgânico
CLI09766,56,16583.42,PE,Instagram
CLI09767,30,5341.91,PE,Orgânico
CLI09768,35,3705.5,MG,TikTok
CLI09769,40,5672.51,RS,Google
CLI09770,63,5390.02,PE,Orgânico
CLI09771,50,6136.73,RS,Orgânico
CLI09772,56,10179.86,RS,Google
CLI09773,57,7925.28,RS,Google
CLI09774,35,3775.65,PE,TikTok
CLI09775,26,5773.57,MG,TikTok
CLI09776,50,11343.44,BA,Orgânico
CLI09777,49,1026.83,BA,Orgânico
CLI09778,34,9224.78,MG,TikTok
CLI09779,36,5246.82,RS,Google
CLI09780,44,5745.0,PR,Google
CLI09781,23,2768.06,BA,Instagram
CLI09782,52,88.67,MG,Google
CLI09783,54,5604.75,BA,Orgânico
CLI09784,51,11871.39,SP,Instagram
CLI09785,37,8464.76,RJ,Instagram
CLI09786,42,3075.23,MG,Google
CLI09787,21,2649.74,RJ,Instagram
CLI09788,27,3988.52,RS,Instagram
CLI09789,27,4359.1,RS,Instagram
CLI09790,41,7078.22,SP,TikTok
CLI09791,38,4648.24,SC,Google
CLI09792,28,4968.43,BA,Instagram
CLI09793,44,4375.68,RS,Google
CLI09794,33,9570.06,SC,TikTok
CLI09795,43,4765.03,PE,Google
CLI09796,47,2666.79,PR,Orgânico
CLI09797,66,7099.05,RJ,Instagram
CLI09798,33,6442.83,PR,Instagram
CLI09799,24,2445.65,MG,TikTok
CLI09800,33,5598.37,PE,TikTok
CLI09801,52,4321.38,PR,Google
CLI09802,33,4273.99,PE,Instagram
CLI09803,57,9445.46,RS,Instagram
CLI09804,29,8370.96,SP,TikTok
CLI09805,52,8659.44,PR,Google
CLI09806,66,10841.17,PE,Google
CLI09807,38,18.8,RS,Orgânico
CLI09808,67,6601.41,MG,Instagram
CLI09809,60,13468.05,MG,Google
CLI09810,53,11850.41,SP,Google
CLI09811,65,9900.91,RJ,Google
CLI09812,34,6987.18,SC,Instagram
CLI09813,49,11104.45,PE,Orgânico
CLI09814,58,9287.42,SP,Orgânico
CLI09815,23,3221.94,SC,TikTok
CLI09816,41,5061.34,PE,Google
CLI09817,44,8432.1,SP,Google
CLI09818,37,4506.02,SP,Google
CLI09819,42,7200.87,PR,Orgânico
CLI09820,19,3289.62,PR,TikTok
CLI09821,26,8062.26,PR,Instagram
CLI09822,45,4671.99,SP,TikTok
CLI09823,55,5934.48,PR,Orgânico
CLI09824,20,4321.53,RS,Instagram
CLI09825,37,3196.0,SP,Orgânico
CLI09826,23,4087.77,PR,TikTok
CLI09827,56,8210.43,SC,Google
CLI09828,50,1487.25,RJ,Google
CLI09829,18,1972.64,PR,Instagram
CLI09830,54,16272.6,PE,Google
CLI09831,23,4271.65,MG,TikTok
CLI09832,62,10852.37,RS,Orgânico
CLI09833,51,7074.96,RJ,Google
CLI09834,64,4986.17,MG,Google
CLI09835,32,4749.92,RJ,TikTok
CLI09836,62,8384.98,PR,Orgânico
CLI09837,43,5688.33,BA,Orgânico
CLI09838,31,10903.25,SC,TikTok
CLI09839,24,3700.97,PR,Instagram
CLI09840,63,4835.49,RS,Instagram
CLI09841,48,10426.41,BA,Google
CLI09842,41,7498.18,SP,Orgânico
CLI09843,48,8089.93,BA,Google
CLI09844,46,6193.57,PE,Orgânico
CLI09845,59,2298.02,PE,Orgânico
CLI09846,49,11662.16,BA,Instagram
CLI09847,34,6486.88,MG,Orgânico
CLI09848,31,8210.23,RJ,Instagram
CLI09849,57,8178.72,PE,Instagram
CLI09850,53,7319.97,SC,Orgânico
CLI09851,65,12886.19,MG,Orgânico
CLI09852,41,6450.65,SC,Orgânico
CLI09853,62,6139.82,MG,Orgânico
CLI09854,44,7259.3,PR,Orgânico
CLI09855,42,3659.63,BA,Google
CLI09856,49,8168.39,RS,Orgânico
CLI09857,69,8600.2,SP,Google
CLI09858,35,8022.1,MG,Instagram
CLI09859,63,12454.69,PE,Orgânico
CLI09860,35,2960.97,BA,TikTok
CLI09861,54,11562.77,SC,Google
CLI09862,43,6916.95,PR,Google
CLI09863,26,6488.01,BA,Orgânico
CLI09864,52,9027.15,RJ,Google
CLI09865,25,4829.45,RJ,Orgânico
CLI09866,37,4024.99,RS,Orgânico
CLI09867,59,7158.04,PR,Orgânico
CLI09868,39,4288.64,BA,Instagram
CLI09869,36,7940.17,PE,Google
CLI09870,47,7698.8,RS,Google
CLI09871,45,10266.42,PE,Orgânico
CLI09872,52,8280.19,BA,Google
CLI09873,60,9445.56,RJ,Orgânico
CLI09874,28,8178.74,PE,TikTok
CLI09875,48,6186.39,SC,Google
CLI09876,66,7193.11,RS,Orgânico
CLI09877,65,9666.27,SP,Google
CLI09878,56,9654.08,RS,Instagram
CLI09879,53,11735.03,BA,Google
CLI09880,47,13577.73,PR,Instagram
CLI09881,40,6146.66,SP,Orgânico
CLI09882,36,7737.31,SP,Orgânico
CLI09883,29,8005.61,PR,TikTok
CLI09884,32,4548.1,MG,TikTok
CLI09885,48,9693.67,SC,Orgânico
CLI09886,60,10333.51,PR,Google
